id,classification_id,annotation,workflow_id,user_id,subject_id,event_time,gravityspy_id,ifo,main_channel_name,event_generator,annotation_channel_names,hveto_round_number
261,436755586,"{0,1,2}",21793,1169509,79008481,1262813589.4375,hJjNUFVj8h4mGUym1St9,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
262,436755749,"{0,1,2}",21793,1169509,79008483,1262806175.8125,3j8Pfz2Rw7DXVRrpAovN,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
263,436755590,"{0,1,2}",21793,1169509,79008494,1262807482.625,nTEknDf9kiq0q6cx4INd,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
264,436755595,"{0,1,2}",21793,1169509,79008474,1262796455.125,i9t3EFYyJmNCi2xdJlvn,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
265,436755659,"{0,1,2}",21793,1169509,79008486,1262814241.4375,v7PTMKTSIX3bfo5EJVvB,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
266,436755615,"{0,1,2}",21793,1169509,79008478,1262805914.125,zGK01vjw7mR4MFnyWSWL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
267,436755624,"{0,1,2}",21793,1169509,79008488,1262795817.9375,safmZSDyRNQfjee9KmfU,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
268,436755697,"{0,1,2}",21793,1169509,79008487,1262814241.4375,v7PTMKTSIX3bfo5EJVvB,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
269,436755646,"{0,1,2}",21793,1169509,79008489,1262795817.9375,safmZSDyRNQfjee9KmfU,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
270,436755675,"{0,1,2}",21793,1169509,79008484,1262806175.8125,3j8Pfz2Rw7DXVRrpAovN,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
271,436755720,"{0,1,2}",21793,1169509,79008491,1262799565.9375,3nsITzWw9ot74zToHMIL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
272,436755745,"{0,1,2}",21793,1169509,79008482,1262806175.8125,3j8Pfz2Rw7DXVRrpAovN,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
273,436755689,"{0,1,2}",21793,1169509,79008485,1262814241.4375,v7PTMKTSIX3bfo5EJVvB,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
274,436755710,"{0,1,2}",21793,1169509,79008495,1262807482.625,nTEknDf9kiq0q6cx4INd,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
275,436755791,"{0,1}",21793,1169509,79008490,1262795817.9375,safmZSDyRNQfjee9KmfU,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ}",1
276,436755731,"{0,1,2}",21793,1169509,79008496,1262807482.625,nTEknDf9kiq0q6cx4INd,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
277,436755737,"{0,1,2}",21793,1169509,79008475,1262796455.125,i9t3EFYyJmNCi2xdJlvn,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
278,436755798,"{0,1,2}",21793,1169509,79008477,1262805914.125,zGK01vjw7mR4MFnyWSWL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
279,436860173,{},21793,2481378,79008487,1262814241.4375,v7PTMKTSIX3bfo5EJVvB,H1,H1:GDS-CALIB_STRAIN,None,{},1
280,436860470,{},21793,2481378,79008490,1262795817.9375,safmZSDyRNQfjee9KmfU,H1,H1:GDS-CALIB_STRAIN,None,{},1
281,436860100,{},21793,2481378,79008489,1262795817.9375,safmZSDyRNQfjee9KmfU,H1,H1:GDS-CALIB_STRAIN,None,{},1
282,436860084,{},21793,2481378,79008478,1262805914.125,zGK01vjw7mR4MFnyWSWL,H1,H1:GDS-CALIB_STRAIN,None,{},1
283,436860029,"{0,1,2}",21793,2481378,79008494,1262807482.625,nTEknDf9kiq0q6cx4INd,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
284,436860055,"{0,1}",21793,2481378,79008483,1262806175.8125,3j8Pfz2Rw7DXVRrpAovN,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ}",1
285,436860180,"{1,2}",21793,2481378,79008475,1262796455.125,i9t3EFYyJmNCi2xdJlvn,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
286,436860129,"{0,1,2}",21793,2481378,79008473,1262796455.125,i9t3EFYyJmNCi2xdJlvn,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
287,436860231,{},21793,2481378,79008484,1262806175.8125,3j8Pfz2Rw7DXVRrpAovN,H1,H1:GDS-CALIB_STRAIN,None,{},1
288,436860153,"{0,1,2}",21793,2481378,79008497,1262798568.5625,VmEQev5Ze9ZtMEkMYqs7,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
289,436860164,{},21793,2481378,79008477,1262805914.125,zGK01vjw7mR4MFnyWSWL,H1,H1:GDS-CALIB_STRAIN,None,{},1
290,436860237,{},21793,2481378,79008493,1262799565.9375,3nsITzWw9ot74zToHMIL,H1,H1:GDS-CALIB_STRAIN,None,{},1
291,436860413,{},21793,2481378,79008488,1262795817.9375,safmZSDyRNQfjee9KmfU,H1,H1:GDS-CALIB_STRAIN,None,{},1
292,436860347,{},21793,2481378,79008496,1262807482.625,nTEknDf9kiq0q6cx4INd,H1,H1:GDS-CALIB_STRAIN,None,{},1
293,436860197,{},21793,2481378,79008486,1262814241.4375,v7PTMKTSIX3bfo5EJVvB,H1,H1:GDS-CALIB_STRAIN,None,{},1
294,436860223,{},21793,2481378,79008491,1262799565.9375,3nsITzWw9ot74zToHMIL,H1,H1:GDS-CALIB_STRAIN,None,{},1
295,436860318,"{0,1,2}",21793,2481378,79008481,1262813589.4375,hJjNUFVj8h4mGUym1St9,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
296,436860385,"{0,1,2}",21793,2481378,79008474,1262796455.125,i9t3EFYyJmNCi2xdJlvn,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
297,436860368,"{0,2}",21793,2481378,79008492,1262799565.9375,3nsITzWw9ot74zToHMIL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
298,436860398,{},21793,2481378,79008482,1262806175.8125,3j8Pfz2Rw7DXVRrpAovN,H1,H1:GDS-CALIB_STRAIN,None,{},1
299,436860424,"{0,1,2}",21793,2481378,79008480,1262813589.4375,hJjNUFVj8h4mGUym1St9,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
300,436860452,"{1,2}",21793,2481378,79017172,1262812025.9375,9Ef7HIDlCDcIUmzsAdkP,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
301,436860436,"{0,1,2}",21793,2481378,79008479,1262813589.4375,hJjNUFVj8h4mGUym1St9,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
302,436860477,{},21793,2481378,79008485,1262814241.4375,v7PTMKTSIX3bfo5EJVvB,H1,H1:GDS-CALIB_STRAIN,None,{},1
303,436860461,{},21793,2481378,79008495,1262807482.625,nTEknDf9kiq0q6cx4INd,H1,H1:GDS-CALIB_STRAIN,None,{},1
304,436956713,"{0,1,2}",21793,796717,79008492,1262799565.9375,3nsITzWw9ot74zToHMIL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
305,436956777,"{0,1,2}",21793,796717,79008479,1262813589.4375,hJjNUFVj8h4mGUym1St9,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
306,436956827,"{0,1,2}",21793,796717,79008487,1262814241.4375,v7PTMKTSIX3bfo5EJVvB,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
307,436956902,"{0,1,2}",21793,796717,79008486,1262814241.4375,v7PTMKTSIX3bfo5EJVvB,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
308,436956934,"{0,1,2}",21793,796717,79017172,1262812025.9375,9Ef7HIDlCDcIUmzsAdkP,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
309,437065511,"{0,1,2}",21793,1494023,79008496,1262807482.625,nTEknDf9kiq0q6cx4INd,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
310,437065485,"{0,1}",21793,1494023,79008483,1262806175.8125,3j8Pfz2Rw7DXVRrpAovN,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ}",1
311,437065560,"{0,1,2}",21793,1494023,79008493,1262799565.9375,3nsITzWw9ot74zToHMIL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
312,437065572,"{0,1,2}",21793,1494023,79008481,1262813589.4375,hJjNUFVj8h4mGUym1St9,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
313,437065612,{},21793,1494023,79008488,1262795817.9375,safmZSDyRNQfjee9KmfU,H1,H1:GDS-CALIB_STRAIN,None,{},1
314,437065600,"{1,2}",21793,1494023,79017172,1262812025.9375,9Ef7HIDlCDcIUmzsAdkP,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
315,437065630,"{0,1,2}",21793,1494023,79008478,1262805914.125,zGK01vjw7mR4MFnyWSWL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
316,437065645,"{0,1,2}",21793,1494023,79008473,1262796455.125,i9t3EFYyJmNCi2xdJlvn,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
317,437065666,"{1,2}",21793,1494023,79008482,1262806175.8125,3j8Pfz2Rw7DXVRrpAovN,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
318,437065700,"{0,1}",21793,1494023,79008491,1262799565.9375,3nsITzWw9ot74zToHMIL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ}",1
319,437065730,"{0,1,2}",21793,1494023,79008495,1262807482.625,nTEknDf9kiq0q6cx4INd,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
320,437065865,{},21793,1494023,79008485,1262814241.4375,v7PTMKTSIX3bfo5EJVvB,H1,H1:GDS-CALIB_STRAIN,None,{},1
321,437065771,"{0,1}",21793,1494023,79008489,1262795817.9375,safmZSDyRNQfjee9KmfU,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ}",1
322,437065805,"{0,1,2}",21793,1494023,79008479,1262813589.4375,hJjNUFVj8h4mGUym1St9,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
323,437065903,{},21793,1494023,79008490,1262795817.9375,safmZSDyRNQfjee9KmfU,H1,H1:GDS-CALIB_STRAIN,None,{},1
325,437065853,"{0,1,2}",21793,1494023,79008497,1262798568.5625,VmEQev5Ze9ZtMEkMYqs7,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
326,437065886,{},21793,1494023,79008487,1262814241.4375,v7PTMKTSIX3bfo5EJVvB,H1,H1:GDS-CALIB_STRAIN,None,{},1
327,437065917,"{0,1,2}",21793,1494023,79008494,1262807482.625,nTEknDf9kiq0q6cx4INd,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
328,437065938,"{0,1,2}",21793,1494023,79008484,1262806175.8125,3j8Pfz2Rw7DXVRrpAovN,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
329,437065955,"{0,1,2}",21793,1494023,79008475,1262796455.125,i9t3EFYyJmNCi2xdJlvn,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
330,437065964,"{0,1,2}",21793,1494023,79008474,1262796455.125,i9t3EFYyJmNCi2xdJlvn,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
331,437066009,{},21793,1494023,79008480,1262813589.4375,hJjNUFVj8h4mGUym1St9,H1,H1:GDS-CALIB_STRAIN,None,{},1
332,437066006,"{0,1}",21793,1494023,79008477,1262805914.125,zGK01vjw7mR4MFnyWSWL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ}",1
333,437066058,"{0,2}",21793,1494023,79008492,1262799565.9375,3nsITzWw9ot74zToHMIL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
334,437066096,"{0,1,2}",21793,1494023,79008474,1262796455.125,i9t3EFYyJmNCi2xdJlvn,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_PIT_OUT_DQ,H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
335,437182752,"{0,1,2}",21793,2409581,79008482,1262806175.8125,3j8Pfz2Rw7DXVRrpAovN,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
336,437182818,"{0,1,2}",21793,2409581,79008478,1262805914.125,zGK01vjw7mR4MFnyWSWL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
337,437182773,"{0,1,2}",21793,2409581,79008473,1262796455.125,i9t3EFYyJmNCi2xdJlvn,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
338,437182799,"{0,1,2}",21793,2409581,79008479,1262813589.4375,hJjNUFVj8h4mGUym1St9,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_Y_OUT_DQ,H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
339,437182881,"{0,1,2}",21793,2409581,79008493,1262799565.9375,3nsITzWw9ot74zToHMIL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-Y_TR_A_NSUM_OUT_DQ,H1:ASC-AS_A_RF45_I_YAW_OUT_DQ,H1:ASC-AS_A_RF45_I_PIT_OUT_DQ}",1
340,437182938,"{1,2}",21793,2409581,79008492,1262799565.9375,3nsITzWw9ot74zToHMIL,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
341,437182939,"{1,2}",21793,2409581,79008480,1262813589.4375,hJjNUFVj8h4mGUym1St9,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-DHARD_P_OUT_DQ,H1:ASC-AS_B_RF45_I_YAW_OUT_DQ}",1
342,438420695,"{1,2}",21793,2450285,79017172,1262812025.9375,9Ef7HIDlCDcIUmzsAdkP,H1,H1:GDS-CALIB_STRAIN,None,"{H1:ASC-AS_A_RF45_Q_YAW_OUT_DQ,H1:LSC-POP_A_LF_OUT_DQ}",1
343,438420649,{},21793,2450285,79008474,1262796455.125,i9t3EFYyJmNCi2xdJlvn,H1,H1:GDS-CALIB_STRAIN,None,{},1
344,438420677,{0},21793,2450285,79008484,1262806175.8125,3j8Pfz2Rw7DXVRrpAovN,H1,H1:GDS-CALIB_STRAIN,None,{H1:ASC-Y_TR_A_NSUM_OUT_DQ},1
